file,line,literal,class,sentence,notes
docs/ARCHITECTURE_UPLIFT.md,979,0.1500,CURRENT,| lambdamart_intensive (size-blind) | 0.1500 | 0.0861 | 0.0478 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,979,0.0861,CURRENT,| lambdamart_intensive (size-blind) | 0.1500 | 0.0861 | 0.0478 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,979,0.0478,CURRENT,| lambdamart_intensive (size-blind) | 0.1500 | 0.0861 | 0.0478 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,980,0.0500,CURRENT,| blend (shipped v1) | 0.0500 | 0.0389 | 0.0244 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,980,0.0389,CURRENT,| blend (shipped v1) | 0.0500 | 0.0389 | 0.0244 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,980,0.0244,CURRENT,| blend (shipped v1) | 0.0500 | 0.0389 | 0.0244 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,981,0.0333,CURRENT,| size | 0.0333 | 0.0389 | 0.0233 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,981,0.0389,CURRENT,| size | 0.0333 | 0.0389 | 0.0233 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,981,0.0233,CURRENT,| size | 0.0333 | 0.0389 | 0.0233 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,982,0.0667,CURRENT,| best single feature (`scatter_gather_width`) | 0.0667 | 0.0417 | 0.0211 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,982,0.0417,CURRENT,| best single feature (`scatter_gather_width`) | 0.0667 | 0.0417 | 0.0211 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,982,0.0211,CURRENT,| best single feature (`scatter_gather_width`) | 0.0667 | 0.0417 | 0.0211 |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,987,95%,CURRENT,| k | lambdamart − pointwise | 95% CI | verdict |,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,989,0.0167,CURRENT,"| 10 | −0.0167 | [−0.0611, +0.0222] | includes zero |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,989,0.0611,CURRENT,"| 10 | −0.0167 | [−0.0611, +0.0222] | includes zero |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,989,0.0222,CURRENT,"| 10 | −0.0167 | [−0.0611, +0.0222] | includes zero |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,990,0.0111,CURRENT,"| 20 | +0.0111 | [−0.0139, +0.0361] | includes zero |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,990,0.0139,CURRENT,"| 20 | +0.0111 | [−0.0139, +0.0361] | includes zero |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,990,0.0361,CURRENT,"| 20 | +0.0111 | [−0.0139, +0.0361] | includes zero |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,991,0.0122,CURRENT,"| 50 | +0.0122 | [+0.0022, +0.0244] | REAL |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,991,0.0022,CURRENT,"| 50 | +0.0122 | [+0.0022, +0.0244] | REAL |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,991,0.0244,CURRENT,"| 50 | +0.0122 | [+0.0022, +0.0244] | REAL |",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1004,0.1222,HISTORICAL,"n=17"". Against v1 the delta is +0.1222 [+0.0694, +0.1778] — larger than",context carries a past-tense / correction / superseded marker
docs/ARCHITECTURE_UPLIFT.md,1004,0.0694,HISTORICAL,"n=17"". Against v1 the delta is +0.1222 [+0.0694, +0.1778] — larger than",context carries a past-tense / correction / superseded marker
docs/ARCHITECTURE_UPLIFT.md,1004,0.1778,HISTORICAL,"n=17"". Against v1 the delta is +0.1222 [+0.0694, +0.1778] — larger than",context carries a past-tense / correction / superseded marker
docs/ARCHITECTURE_UPLIFT.md,1012,0.2778,HISTORICAL,The framing this work started from was: *the oracle reaches p@10 0.2778 where,context carries a past-tense / correction / superseded marker
docs/ARCHITECTURE_UPLIFT.md,1013,0.0500,HISTORICAL,"the blend reaches 0.0500, LambdaMART is step one, and if its CI includes zero",context carries a past-tense / correction / superseded marker
docs/ARCHITECTURE_UPLIFT.md,1017,0.2778,DERIVED,"headroom: 0.2778 vs 0.0500, and `pointwise − blend` is +0.2278 [+0.1167,",line asserts a relationship between two numbers
docs/ARCHITECTURE_UPLIFT.md,1017,0.0500,DERIVED,"headroom: 0.2778 vs 0.0500, and `pointwise − blend` is +0.2278 [+0.1167,",line asserts a relationship between two numbers
docs/ARCHITECTURE_UPLIFT.md,1017,0.2278,DERIVED,"headroom: 0.2778 vs 0.0500, and `pointwise − blend` is +0.2278 [+0.1167,",line asserts a relationship between two numbers
docs/ARCHITECTURE_UPLIFT.md,1017,0.1167,DERIVED,"headroom: 0.2778 vs 0.0500, and `pointwise − blend` is +0.2278 [+0.1167,",line asserts a relationship between two numbers
docs/ARCHITECTURE_UPLIFT.md,1018,0.3500,CURRENT,+0.3500] at k=10.,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1028,0.2500,CURRENT,counting each ring at most once per cut gives pointwise 0.2500 / 0.1306 /,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1028,0.1306,CURRENT,counting each ring at most once per cut gives pointwise 0.2500 / 0.1306 /,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1029,0.0600,CURRENT,0.0600 against candidate-level 0.2778 / 0.1500 / 0.0689. The duplication is,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1029,0.2778,CURRENT,0.0600 against candidate-level 0.2778 / 0.1500 / 0.0689. The duplication is,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1029,0.1500,CURRENT,0.0600 against candidate-level 0.2778 / 0.1500 / 0.0689. The duplication is,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1029,0.0689,CURRENT,0.0600 against candidate-level 0.2778 / 0.1500 / 0.0689. The duplication is,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1040,56.6%,CURRENT,"**56.6% of it**, with 7.7 days unused. Extending to the full span would add",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1042,1.3×,CURRENT,"18. That narrows a CI by about √1.7 ≈ 1.3×. Real, cheap, and independent.",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1061,30%,CURRENT,"The estimate below (p@10 ≈ 0.13–0.16, ring recall ≈ 25–30%) is explicitly for",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1062,0.2778,CURRENT,a **no-label system**. The 0.2778 / 0.2500 measured in §12.1 is a **true-label,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1062,0.2500,CURRENT,a **no-label system**. The 0.2778 / 0.2500 measured in §12.1 is a **true-label,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1065,0.124,CURRENT,"rather than truth, reached p@10 0.124 with a CI including zero.",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1072,0.2500,CURRENT,the ranking objective. It is in **label quality**: the distance between 0.2500,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1073,0.124,CURRENT,(true labels) and 0.124 (simulated verdicts) is the label pipeline's tax. That,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1088,0.467,CURRENT,perfect-seeding oracle at p@10 = 0.467 — and it assumes both true labels *and*,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1089,73.3%,CURRENT,cheating seeds. The structural recall ceiling is 73.3%.,first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1092,30%,CURRENT,"of the above: p@10 ≈ 0.13–0.16, p@20 ≈ 0.10–0.12, ring recall ≈ 25–30%, with a",first-pass default: reads as a present-tense assertion
docs/ARCHITECTURE_UPLIFT.md,1097,0.2500,CURRENT,true-label oracle reaching p@10 0.2500 does not raise this estimate: it is a,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,13,1.5×,HISTORICAL,"> oracle/blend ratio to stay ≥ 2×. **If the ratio collapses below ~1.5×, §1 is",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,22,0.2500,CURRENT,| 10 | 0.2500 | 0.1889 | **1.32×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,22,0.1889,CURRENT,| 10 | 0.2500 | 0.1889 | **1.32×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,22,1.32×,CURRENT,| 10 | 0.2500 | 0.1889 | **1.32×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,23,0.1417,CURRENT,| 20 | 0.1417 | 0.1000 | **1.42×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,23,0.1000,CURRENT,| 20 | 0.1417 | 0.1000 | **1.42×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,23,1.42×,CURRENT,| 20 | 0.1417 | 0.1000 | **1.42×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,24,0.0611,CURRENT,| 50 | 0.0611 | 0.0467 | **1.31×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,24,0.0467,CURRENT,| 50 | 0.0611 | 0.0467 | **1.31×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,24,1.31×,CURRENT,| 50 | 0.0611 | 0.0467 | **1.31×** |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,26,1.5×,CURRENT,"**Well below the 1.5× kill line, against a pre-registration that expected ≥ 2×.",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,33,0.0500,HISTORICAL,"rose, not because the ceiling fell.** The blend went 0.0500 → 0.1889 at k=10;",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,33,0.1889,HISTORICAL,"rose, not because the ceiling fell.** The blend went 0.0500 → 0.1889 at k=10;",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,34,5.33×,HISTORICAL,"the supervised re-ranker did not improve at all. The ""5.33× headroom"" the",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,40,0.0000,HISTORICAL,(exactly +0.0000 at k=20). Post-fix:,context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,42,95%,CURRENT,| k | blend − size | 95% CI |,first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,44,0.1444,CURRENT,"| 10 | +0.1444 | [+0.0667, +0.2389] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,44,0.0667,CURRENT,"| 10 | +0.1444 | [+0.0667, +0.2389] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,44,0.2389,CURRENT,"| 10 | +0.1444 | [+0.0667, +0.2389] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,45,0.0556,CURRENT,"| 20 | +0.0556 | [+0.0139, +0.1000] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,45,0.0139,CURRENT,"| 20 | +0.0556 | [+0.0139, +0.1000] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,45,0.1000,CURRENT,"| 20 | +0.0556 | [+0.0139, +0.1000] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,46,0.0222,CURRENT,"| 50 | +0.0222 | [+0.0078, +0.0389] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,46,0.0078,CURRENT,"| 50 | +0.0222 | [+0.0078, +0.0389] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,46,0.0389,CURRENT,"| 50 | +0.0222 | [+0.0078, +0.0389] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,52,1.47×,HISTORICAL,"An earlier draft of this document quoted **1.47× / 1.50× / 1.48×**, taken from",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,52,1.50×,HISTORICAL,"An earlier draft of this document quoted **1.47× / 1.50× / 1.48×**, taken from",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,52,1.48×,HISTORICAL,"An earlier draft of this document quoted **1.47× / 1.50× / 1.48×**, taken from",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,64,0.0333,HISTORICAL,set. The tell is that `size` and `degree` differ between the two runs (0.0333 →,context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,65,0.0444,HISTORICAL,0.0444 and 0.0167 → 0.0222): **baselines that read no features at all can only,context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,65,0.0167,HISTORICAL,0.0444 and 0.0167 → 0.0222): **baselines that read no features at all can only,context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,65,0.0222,HISTORICAL,0.0444 and 0.0167 → 0.0222): **baselines that read no features at all can only,context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,81,1.5×,DERIVED,"**Both provenances put the ratio below 1.5×** (1.32–1.42 clean, 1.47–1.50",line asserts a relationship between two numbers
docs/CENTREPIECE-INVALIDATED.md,96,0.0611,HISTORICAL,"at every k: **+0.0611 [+0.0111, +0.1167]**, **+0.0417 [+0.0139, +0.0778]**,",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,96,0.0111,HISTORICAL,"at every k: **+0.0611 [+0.0111, +0.1167]**, **+0.0417 [+0.0139, +0.0778]**,",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,96,0.1167,HISTORICAL,"at every k: **+0.0611 [+0.0111, +0.1167]**, **+0.0417 [+0.0139, +0.0778]**,",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,96,0.0417,HISTORICAL,"at every k: **+0.0611 [+0.0111, +0.1167]**, **+0.0417 [+0.0139, +0.0778]**,",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,96,0.0139,HISTORICAL,"at every k: **+0.0611 [+0.0111, +0.1167]**, **+0.0417 [+0.0139, +0.0778]**,",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,96,0.0778,HISTORICAL,"at every k: **+0.0611 [+0.0111, +0.1167]**, **+0.0417 [+0.0139, +0.0778]**,",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,97,0.0144,HISTORICAL,"**+0.0144 [+0.0033, +0.0267]**. **A real gain, and a small one** — not the 2×",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,97,0.0033,HISTORICAL,"**+0.0144 [+0.0033, +0.0267]**. **A real gain, and a small one** — not the 2×",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,97,0.0267,HISTORICAL,"**+0.0144 [+0.0033, +0.0267]**. **A real gain, and a small one** — not the 2×",context carries a past-tense / correction / superseded marker
docs/CENTREPIECE-INVALIDATED.md,109,0.4833,CURRENT,"| 10 | 0.4833 | 0.4111 | 1.18× | +0.0722 [+0.0167, +0.1278] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,109,0.4111,CURRENT,"| 10 | 0.4833 | 0.4111 | 1.18× | +0.0722 [+0.0167, +0.1278] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,109,1.18×,CURRENT,"| 10 | 0.4833 | 0.4111 | 1.18× | +0.0722 [+0.0167, +0.1278] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,109,0.0722,CURRENT,"| 10 | 0.4833 | 0.4111 | 1.18× | +0.0722 [+0.0167, +0.1278] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,109,0.0167,CURRENT,"| 10 | 0.4833 | 0.4111 | 1.18× | +0.0722 [+0.0167, +0.1278] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,109,0.1278,CURRENT,"| 10 | 0.4833 | 0.4111 | 1.18× | +0.0722 [+0.0167, +0.1278] |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,110,0.3278,CURRENT,"| 20 | 0.3278 | 0.2889 | 1.13× | +0.0389 **[−0.0083, +0.0944] includes zero** |",first-pass default: reads as a present-tense assertion
docs/CENTREPIECE-INVALIDATED.md,110,0.2889,CURRENT,"| 20 | 0.3278 | 0.2889 | 1.13× | +0.0389 **[−0.0083, +0.0944] includes zero** |",first-pass default: reads as a present-tense assertion
